DOI,solvent_name,solvent,zn_source,zn_source_mmol,hmim_mmol,stirring,temperature_C,time_min,size_nm,additive,ratio,counterion,zn_source_mM,hmim_mM,Verify
10.1039/C3CE42485E,Methanol,558.652,ZnI,1.0,8.0,Yes dropwise,25,60.0,500.0,-,0.125,I-,0.0017900231270988,0.0143201850167904,False
10.1038/nchem.1272,Methanol,741.573,Zn(NO3)2·6H2O,0.375,0.375,No,25,1440.0,458.0,-,1.0,NO3-,0.0005056818411673,0.0005056818411673,False
10.1021/acs.cgd.9b01444,Methanol,988.0,Zn(NO3)2·6H2O,1.0,8.0,Yes,25,60.0,100.0,-,0.125,NO3-,0.0010121457489878,0.0080971659919028,True
10.1021/acs.cgd.9b01444,Methanol,988.0,Zn(NO3)2·6H2O,1.0,50.0,Yes,25,60.0,128.0,-,0.02,NO3-,0.0010121457489878,0.0506072874493927,True
10.1021/acs.cgd.9b01444,Methanol,988.0,Zn(NO3)2·6H2O,1.0,100.0,Yes,25,60.0,128.0,-,0.01,NO3-,0.0010121457489878,0.1012145748987854,True
10.1021/jacs.5b11720,Water,712.0,Zn(NO3)2·6H2O,0.66,24.36,Yes,25,15.0,180.0,4348.520,0.0270935960591133,NO3-,0.0009269662921348,0.0342134831460674,True
10.1021/jacs.5b11720,Water,712.0,Zn(NO3)2·6H2O,0.66,24.36,Yes,25,15.0,210.0,13044.480,0.0270935960591133,NO3-,0.0009269662921348,0.0342134831460674,True
10.1021/jacs.5b11720,Water,712.0,Zn(NO3)2·6H2O,0.66,24.36,Yes,25,15.0,250.0,21740.800,0.0270935960591133,NO3-,0.0009269662921348,0.0342134831460674,False
10.1021/jacs.5b11720,Water,712.0,Zn(NO3)2·6H2O,0.66,24.36,Yes,25,15.0,120.0,0.000,0.0270935960591133,NO3-,0.0009269662921348,0.0342134831460674,False
10.1039/c4nr00348a,Methanol,1729.0,Zn(NO3)2·6H2O,2.47,19.76,No,25,60.0,50.0,-,0.125,NO3-,0.0014285714285714,0.0114285714285714,True
10.1021/nn406590q,Methanol,176.7,Zn(NO3)2·6H2O,0.5,4.02,Yes,25,5.0,80.0,0.001,0.1243781094527363,NO3-,0.0028296547821165,0.0227504244482173,True
10.1021/nl5026419,Methanol,2470.0,Zn(NO3)2·6H2O,1.25,1.25,No,25,1440.0,250.0,2.5 mg / 0.75 mg,1.0,NO3-,0.0005060728744939,0.0005060728744939,False
10.1021/ja5084128,Methanol,2470.0,Zn(NO3)2·6H2O,5.0,40.0,Yes,25,120.0,100.0,-,0.125,NO3-,0.0020242914979757,0.0161943319838056,True
10.1021/cs1000625,DMF,1679.026,Zn(NO3)2·6H2O,6.33,5.82,No,140,1440.0,150.0,-,1.087628865979381,NO3-,0.0037700428700925,0.0034662953402746,False
10.1021/jz300855a,Methanol,1977.528,Zn(NO3)2·6H2O,1.977,9.883,Yes,25,7.0,26.0,-,0.200040473540423,NO3-,0.0009997329999878,0.0049976536362569,True
10.1021/acscatal.6b02966,Methanol,10000.0,Zn(NO3)2·6H2O,9.87,79.4,Yes,25,60.0,50.0,-,0.1243073047858942,NO3-,0.000987,0.00794,True
10.1021/ja1058229,Methanol,988.764,Zn(NO3)2·6H2O,0.987,7.904,Yes,25,60.0,34.0,-,0.1248734817813765,NO3-,0.0009982159544643,0.0079938185451735,False
10.1039/c1ce05780d,Methanol,4444.444,Zn(NO3)2·6H2O,0.975,55.29,No,120,360.0,35.0,-,0.0176342919153554,NO3-,0.0002193750219375,0.0124402512440251,False
10.1039/c1ce05780d,Water,4444.444,Zn(NO3)2·6H2O,0.975,55.29,No,120,360.0,500.0,0.01 % w/w,0.0176342919153554,NO3-,0.0002193750219375,0.0124402512440251,False
10.1039/c1ce05780d,Water,4444.444,Zn(NO3)2·6H2O,0.975,55.29,No,120,360.0,250.0,0.0125 % w/w,0.0176342919153554,NO3-,0.0002193750219375,0.0124402512440251,False
10.1039/c1ce05780d,Water,4444.444,Zn(NO3)2·6H2O,0.975,55.29,No,120,360.0,190.0,0.018 % w/w,0.0176342919153554,NO3-,0.0002193750219375,0.0124402512440251,True
10.1039/c1ce05780d,Water,4444.444,Zn(NO3)2·6H2O,0.975,55.29,No,120,360.0,108.0,0.025 % w/w,0.0176342919153554,NO3-,0.0002193750219375,0.0124402512440251,False
10.1039/c1ce05780d,Water,4444.444,Zn(NO3)2·6H2O,0.975,55.29,No,120,360.0,200.0,0.025 % w/w,0.0176342919153554,NO3-,0.0002193750219375,0.0124402512440251,True
10.1002/anie.201507692,Methanol,494.382,Zn(NO3)2·6H2O,8.0,4.0,Yes,25,30.0,120.0,-,2.0,NO3-,0.0161818189173554,0.0080909094586777,True
10.1039/C6TA07860E,Methanol,741.0,Zn(NO3)2·6H2O,1.0,8.0,Yes,25,1440.0,80.0,-,0.125,NO3-,0.0013495276653171,0.0107962213225371,True
10.1021/jz402019d,Methanol,2000.0,Zn(NO3)2·6H2O,1.977,9.883,Yes,25,7.0,50.0,-,0.200040473540423,NO3-,0.0009885,0.0049415,True
10.1016/j.jhazmat.2014.03.047,Methanol,988.764,Zn(CH3COO)2,0.97,3.203,Initial,25,1440.0,36.3,-,0.3028410864814237,CH3COO-,0.0009810227718646,0.003239397874518,False
10.1021/am403079n,Methanol,3955.056,Zn(NO3)2·6H2O,3.943,31.608,Yes,25,60.0,32.0,-,0.1247468995191091,NO3-,0.0009969517498614,0.0079917958178089,True
10.1016/j.nanoen.2016.10.017,Methanol,2000.0,Zn(NO3)2·6H2O,2.72,6.4,Yes,100,720.0,500.0,-,0.425,NO3-,0.00136,0.0032,False
10.1002/adfm.201705356,Methanol,741.0,Zn(NO3)2·6H2O,2.07,6.4,Initial,35,720.0,50.0,-,0.3234374999999999,NO3-,0.0027935222672064,0.0086369770580296,False
10.1038/nmat4852,Water,1111.111,Zn(NO3)2·6H2O,0.24,13.2,Initial,25,1440.0,117.0,0.008,0.0181818181818181,NO3-,0.0002160000216,0.0118800011880001,True
10.1038/nmat4852,Methanol,990.0,Zn(NO3)2·6H2O,1.36,3.2,Initial,25,1440.0,700.0,-,0.425,NO3-,0.0013737373737373,0.0032323232323232,False
10.1021/jacs.7b06859,Water,4944.444,Zn(NO3)2·6H2O,3.994,279.573,Yes,35,2.0,75.0,-,0.0142860719740461,NO3-,0.0008077753535078,0.0565428590150884,False
10.1038/s41467-019-10218-9,Methanol,5000.0,Zn(NO3)2·6H2O,4.34,19.74,No,25,1440.0,92.0,-,0.2198581560283688,NO3-,0.000868,0.003948,False
10.1039/c4ee01009d,Methanol,12400.0,Zn(NO3)2·6H2O,20.7,82.7,Yes,25,1440.0,25.0,-,0.2503022974607013,NO3-,0.0016693548387096,0.0066693548387096,False
10.1002/anie.201102071,Methanol,2471.0,Zn(NO3)2·6H2O,2.469,9.874,No,25,1440.0,65.0,-,0.2500506380392951,NO3-,0.0009991906110886,0.0039959530554431,True
10.1016/j.catcom.2012.12.003,Methanol,2800.0,Zn(NO3)2·6H2O,8.0,64.4,Yes,25,480.0,235.0,-,0.124223602484472,NO3-,0.0028571428571428,0.023,False
10.1021/jp508381m,Methanol,2471.0,Zn(NO3)2·6H2O,1.68,26.83,Yes,25,480.0,150.0,-,0.062616474096161,NO3-,0.0006798866855524,0.0108579522460542,False
10.1021/jacs.5b00803,Water,4888.889,Zn(NO3)2·6H2O,3.7,276.0,Yes,25,720.0,338.0,-,0.0134057971014492,NO3-,0.0007568181646177,0.0564545441714876,False
10.1039/c6ta02420c,Methanol,1977.0,Zn(NO3)2·6H2O,5.67,45.0,Yes,25,1440.0,85.0,-,0.126,NO3-,0.0028679817905918,0.0227617602427921,True
10.1039/c5ra04033g,Water,1280.0,Zn(NO3)2·6H2O,1.0,70.0,No,25,1440.0,110.0,-,0.0142857142857142,NO3-,0.00078125,0.0546875,False
10.1039/c5ra04033g,Water,1280.0,Zn(NO3)2·6H2O,1.0,35.0,No,25,1440.0,200.0,-,0.0285714285714285,NO3-,0.00078125,0.02734375,True
10.1039/c5ra04033g,Water,1280.0,Zn(CH3COO)2·2H2O,1.0,70.0,No,25,1440.0,205.0,-,0.0142857142857142,CH3COO-,0.00078125,0.0546875,True
10.1039/c5ra04033g,Water,1280.0,Zn(CH3COO)2·2H2O,1.0,35.0,No,25,1440.0,620.0,-,0.0285714285714285,CH3COO-,0.00078125,0.02734375,False
10.1039/c5ra04033g,Water,1280.0,ZnCl2,1.0,70.0,No,25,1440.0,110.0,-,0.0142857142857142,Cl-,0.00078125,0.0546875,False
10.1039/c5ra04033g,Water,1280.0,ZnCl2,1.0,35.0,No,25,1440.0,500.0,-,0.0285714285714285,Cl-,0.00078125,0.02734375,False
10.1039/c5ra04033g,Water,1280.0,ZnI2,1.0,70.0,No,25,1440.0,50.0,--,0.0142857142857142,I-,0.00078125,0.0546875,False
10.1039/c5ra04033g,Water,1280.0,ZnI2,1.0,35.0,No,25,1440.0,375.0,-,0.0285714285714285,I-,0.00078125,0.02734375,False
10.1039/c5ra04033g,Water,1280.0,ZnBr2,1.0,70.0,No,25,1440.0,40.0,-,0.0142857142857142,Br-,0.00078125,0.0546875,False
10.1039/c5ra04033g,Water,1280.0,ZnBr2,1.0,35.0,No,25,1440.0,360.0,-,0.0285714285714285,Br-,0.00078125,0.02734375,False
10.1038/NCHEM.2875,Water,555.556,Zn(CH3COO)2·2H2O,1.0,27.2,No,25,120.0,178.0,0.005,0.0367647058823529,CH3COO-,0.0017999985600011,0.0489599608320313,True
10.1038/NCHEM.2875,Water,555.556,Zn(CH3COO)2·2H2O,1.0,27.2,No,25,120.0,193.0,0.005,0.0367647058823529,CH3COO-,0.0017999985600011,0.0489599608320313,True
10.1038/NCHEM.2875,Water,555.556,Zn(CH3COO)2·2H2O,1.0,25.8,No,25,120.0,210.0,0.005,0.0387596899224806,CH3COO-,0.0017999985600011,0.0464399628480297,True
10.1038/NCHEM.2875,Water,555.556,Zn(CH3COO)2·2H2O,1.0,27.2,No,25,120.0,227.0,0.004,0.0367647058823529,CH3COO-,0.0017999985600011,0.0489599608320313,True
10.1038/NCHEM.2875,Water,555.556,Zn(CH3COO)2·2H2O,1.0,27.2,No,25,1440.0,530.0,-,0.0367647058823529,CH3COO-,0.0017999985600011,0.0489599608320313,False
10.1021/jp407792a,Methanol,1235.0,Zn(NO3)2·6H2O,1.23,9.87,No,25,1440.0,50.0,-,0.1246200607902736,NO3-,0.000995951417004,0.007991902834008,False
10.1021/jacs.5b00817,Methanol,370.0,Zn(NO3)2·6H2O,1.0,1.0,No,25,60.0,400.0,-,1.0,NO3-,0.0027027027027027,0.0027027027027027,False
10.1021/jacs.5b00817,Methanol,370.0,Zn(NO3)2·6H2O,1.0,8.0,No,25,60.0,50.0,-,0.125,NO3-,0.0027027027027027,0.0216216216216216,False
10.1002/smll.201704282,Methanol,2224.0,Zn(NO3)2·6H2O,8.0,30.0,Yes,25,600.0,200.0,-,0.2666666666666667,NO3-,0.0035971223021582,0.0134892086330935,False
10.1039/C6NR08987A,Methanol,2373.0,Zn(NO3)2·6H2O,2.0,8.0,Yes,25,240.0,50.0,-,0.25,NO3-,0.000842815002107,0.0033712600084281,True
10.1039/C6NR08987A,Methanol,2373.0,Zn(NO3)2·6H2O,1.0,8.0,Yes,25,240.0,200.0,-,0.125,NO3-,0.0004214075010535,0.0033712600084281,False
10.1039/C6NR08987A,Methanol,2373.0,Zn(NO3)2·6H2O,4.0,8.0,Yes,25,240.0,500.0,-,0.5,NO3-,0.001685630004214,0.0033712600084281,False
10.1002/adfm.201802596,Methanol,1483.146,Zn(NO3)2·6H2O,1.997,16.005,Yes,35,240.0,100.0,-,0.1247735082786629,NO3-,0.0013464621824149,0.0107912504905113,True
10.1039/c3nr04390h,Water,2777.778,Zn(NO3)2·6H2O,1.244,9.866,Yes,25,720.0,50.0,9.882,0.1260896006486925,NO3-,0.0004478399641728,0.0035517597158592,False
10.1016/j.chemphys.2012.12.012,Water,4444.444,Zn(NO3)2·6H2O,3.933,276.492,Yes,25,10.0,200.0,-,0.0142246430276463,NO3-,0.0008849250884925,0.0622107062210706,False
10.1039/c3ta12433a,Methanol,1977.528,Zn(NO3)2·6H2O,1.973,15.81,Yes,25,120.0,100.0,-,0.1247944339025933,NO3-,0.0009977102726231,0.0079948299088559,True
10.1002/adfm.201603607,Methanol,2471.91,Zn(NO3)2·6H2O,2.47,19.85,Yes,25,60.0,40.0,-,0.1244332493702771,NO3-,0.0009992273181466,0.0080302276377376,True
10.1002/adfm.201603607,Methanol,2471.91,Zn(NO3)2·6H2O,3.6,28.71,Yes,25,1440.0,80.0,-,0.1253918495297806,NO3-,0.0014563637025619,0.0116145005279318,True
10.1002/adfm.201603607,Water,5555.556,Zn(NO3)2·6H2O,2.5,250.0,Yes,25,1440.0,320.0,-,0.01,NO3-,0.000449999964,0.0449999964000002,False
10.1021/acs.jpcc.5b09520,Water,5555.556,Zn(NO3)2·6H2O,2.5,150.0,Yes,25,1440.0,60.0,0.050,0.0166666666666666,NO3-,0.000449999964,0.0269999978400001,False
10.1021/acs.jpcc.5b09520,Water,5555.556,Zn(NO3)2·6H2O,2.5,200.0,Yes,25,1440.0,330.0,-,0.0125,NO3-,0.000449999964,0.0359999971200002,True
10.1021/acs.jpcc.5b09520,Water,5555.556,Zn(CH3COO)2·2H2O,2.5,150.0,Yes,25,1440.0,470.0,0.020,0.0166666666666666,CH3COO-,0.000449999964,0.0269999978400001,False
10.1021/acs.jpcc.5b09520,Water,5555.556,Zn(NO3)2·6H2O,2.5,150.0,Yes,25,1440.0,730.0,-,0.0166666666666666,NO3-,0.000449999964,0.0269999978400001,False
10.1021/acsami.7b05142,Water,244.444,Zn(NO3)2·6H2O,0.336,12.18,Yes,25,600.0,147.0,-,0.0275862068965517,NO3-,0.0013745479537235,0.0498273633224787,True
10.1039/c5ta00524h,Methanol,9887.64,Zn(NO3)2·6H2O,10.0,80.0,Initial,25,2880.0,200.0,-,0.125,NO3-,0.0010113636823347,0.0080909094586777,False
10.1039/c5ta00524h,Methanol,4943.82,Zn(NO3)2·6H2O,10.0,40.0,Initial,25,720.0,70.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,False
10.1039/c5ta00524h,Methanol,4943.82,Zn(NO3)2·6H2O,10.0,40.0,Initial,25,120.0,15.0,40.000,0.25,NO3-,0.0020227273646694,0.0080909094586777,False
10.1039/C4RA03593C,Water,3364.444,Zn(NO3)2·6H2O,6.72,40.43,Yes,25,30.0,287.0,14.349,0.1662132080138511,NO3-,0.0019973582559257,0.0120168443879583,False
10.1039/C4RA03593C,Water,3364.444,Zn(NO3)2·6H2O,6.72,40.43,Yes,25,30.0,162.0,17.937,0.1662132080138511,NO3-,0.0019973582559257,0.0120168443879583,True
10.1039/C4RA03593C,Water,3364.444,Zn(NO3)2·6H2O,6.72,40.43,Yes,25,30.0,133.0,21.524,0.1662132080138511,NO3-,0.0019973582559257,0.0120168443879583,True
10.1039/C4RA03593C,Water,3364.444,Zn(NO3)2·6H2O,6.72,40.43,Yes,25,30.0,141.0,25.111,0.1662132080138511,NO3-,0.0019973582559257,0.0120168443879583,True
10.1016/j.cej.2014.08.075,Water,4888.889,Zn(NO3)2·6H2O,3.933,276.492,Yes,25,5.0,100.0,-,0.0142246430276463,NO3-,0.0008044772544436,0.0565551805328368,True
10.1016/j.micromeso.2015.08.041,Methanol,2471.91,Zn(NO3)2·4H2O,2.48,19.99,Yes,-15,60.0,78.0,-,0.1240620310155078,NO3-,0.001003272772876,0.0080868640039483,True
10.1016/j.micromeso.2015.08.041,Methanol,2471.91,Zn(NO3)2·4H2O,2.48,19.99,Yes,-5,60.0,59.0,-,0.1240620310155078,NO3-,0.001003272772876,0.0080868640039483,True
10.1016/j.micromeso.2015.08.041,Methanol,2471.91,Zn(NO3)2·4H2O,2.48,19.99,Yes,2,60.0,56.0,-,0.1240620310155078,NO3-,0.001003272772876,0.0080868640039483,True
10.1016/j.micromeso.2015.08.041,Methanol,2471.91,Zn(NO3)2·4H2O,2.48,19.99,Yes,25,60.0,41.0,-,0.1240620310155078,NO3-,0.001003272772876,0.0080868640039483,True
10.1016/j.micromeso.2015.08.041,Methanol,2471.91,Zn(NO3)2·4H2O,2.48,19.99,Yes,40,60.0,30.0,-,0.1240620310155078,NO3-,0.001003272772876,0.0080868640039483,True
10.1016/j.micromeso.2015.08.041,Methanol,2471.91,Zn(NO3)2·4H2O,2.48,19.99,Yes,50,60.0,26.0,-,0.1240620310155078,NO3-,0.001003272772876,0.0080868640039483,True
10.1016/j.micromeso.2015.08.041,Methanol,2471.91,Zn(NO3)2·4H2O,2.48,19.99,Yes,60,60.0,27.0,-,0.1240620310155078,NO3-,0.001003272772876,0.0080868640039483,True
10.1016/j.micromeso.2016.08.022,Water,5555.556,Zn(NO3)2·6H2O,2.5,150.0,Yes,25,1440.0,200.0,-,0.0166666666666666,NO3-,0.000449999964,0.0269999978400001,False
10.1080/02726351.2014.920445,Methanol,6858.443,Zn(NO3)2·6H2O,9.85,79.0,Yes,25,5.0,77.0,-,0.1246835443037975,NO3-,0.0014361860264786,0.0115186493494223,True
10.1080/02726351.2014.920445,Methanol,6858.443,Zn(NO3)2·6H2O,9.85,79.0,Yes,25,60.0,80.0,-,0.1246835443037975,NO3-,0.0014361860264786,0.0115186493494223,True
10.1080/02726351.2014.920445,Methanol,6858.443,Zn(NO3)2·6H2O,9.85,79.0,Yes,25,1440.0,80.0,-,0.1246835443037975,NO3-,0.0014361860264786,0.0115186493494223,True
10.1080/02726351.2014.920445,Methanol,855.578,Zn(NO3)2·6H2O,9.85,79.0,Yes,25,60.0,330.0,-,0.1246835443037975,NO3-,0.0115126849919002,0.09233524003656,False
10.1080/02726351.2014.920445,Methanol,9888.0,Zn(NO3)2·6H2O,9.85,79.0,Yes,25,60.0,40.0,-,0.1246835443037975,NO3-,0.0009961569579288,0.0079894822006472,True
10.1039/c6dt00565a,Water,4888.889,Zn(NO3)2·6H2O,3.936,276.8,SI,25,5.0,140.0,-,0.0142196531791907,NO3-,0.0008050908907933,0.0566181805314049,False
10.1039/c6dt00565a,Water,5555.556,Zn(NO3)2·6H2O,2.5,249.3,SI,25,1440.0,213.0,-,0.0100280786201363,NO3-,0.000449999964,0.0448739964100803,False
10.1039/c6dt00565a,Water,5555.556,Zn(NO3)2·6H2O,2.5,149.4,SI,25,1440.0,608.0,-,0.0167336010709504,NO3-,0.000449999964,0.0268919978486401,False
10.1016/j.apsusc.2017.06.183,Methanol,494.382,Zn(NO3)2·6H2O,3.0,12.0,Yes,40,30.0,428.0,-,0.25,NO3-,0.0060681820940082,0.0242727283760331,False
10.1016/j.apsusc.2017.06.183,DMF,258.312,Zn(NO3)2·6H2O,3.0,12.0,Yes,40,30.0,80.0,-,0.25,NO3-,0.0116138623060485,0.0464554492241939,False
10.1016/j.tetlet.2016.11.070,Water,5000.0,Zn(NO3)2·6H2O,2.25,157.5,Yes,25,60.0,355.0,-,0.0142857142857142,NO3-,0.00045,0.0315,False
10.1016/j.micromeso.2019.109568,Methanol,2471.91,Zn(NO3)2·6H2O,2.454,9.866,Initial,25,1440.0,100.0,-,0.2487330225015204,NO3-,0.0009927545905797,0.0039912456359657,True
10.1021/acs.jpcc.5b01519,Methanol,9887.64,Zn(NO3)2·6H2O,9.87,79.04,No,25,60.0,90.0,-,0.1248734817813765,NO3-,0.0009982159544643,0.0079938185451735,True
10.1021/acs.jpcc.5b01519,Water,4888.889,Zn(NO3)2·6H2O,3.37,276.5,Yes,25,20.0,420.0,-,0.0121880650994575,NO3-,0.0006893181661518,0.0565568168964359,False
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,Yes,20,24.0,59.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Ethanol,342.522,Zn(NO3)2·6H2O,1.0,4.0,Yes,20,24.0,67.0,-,0.25,NO3-,0.0029195204979534,0.0116780819918136,False
10.1002/cjce.23155,n-propanol,262.939,Zn(NO3)2·6H2O,1.0,4.0,Yes,20,24.0,77.0,-,0.25,NO3-,0.0038031634713754,0.0152126538855019,False
10.1002/cjce.23155,Methanol,247.191,Zn(NO3)2·6H2O,1.0,4.0,Yes,20,24.0,100.0,-,0.25,NO3-,0.0040454547293388,0.0161818189173554,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,Yes,20,24.0,59.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,No,50,6.0,40.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,No,50,6.0,32.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,No,50,6.0,48.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,No,50,6.0,70.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,Yes,20,6.0,58.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,No,20,6.0,35.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,No,20,6.0,35.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,No,20,12.0,52.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,No,20,18.0,54.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,No,20,24.0,67.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,No,20,30.0,102.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,No,20,6.0,35.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,No,50,6.0,32.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,No,80,6.0,43.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,No,120,6.0,48.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1002/cjce.23155,Methanol,494.382,Zn(NO3)2·6H2O,1.0,4.0,No,150,6.0,52.0,-,0.25,NO3-,0.0020227273646694,0.0080909094586777,True
10.1016/j.micromeso.2020.110761,Methanol,1235.955,Zn(NO3)2·6H2O,2.464,19.817,Yes,25,1440.0,45.0,-,0.1243376898622395,NO3-,0.0019936000906181,0.0160337552742616,True
10.1016/j.micromeso.2020.110761,Methanol,1235.955,Zn(NO3)2·6H2O,2.497,9.957,Yes,25,1440.0,120.0,1.313,0.250778346891634,NO3-,0.0020203000918318,0.0080561185480053,False
10.1016/j.micromeso.2020.110761,Methanol,1235.955,Zn(NO3)2·6H2O,2.497,9.957,Yes,25,1440.0,250.0,2.179,0.250778346891634,NO3-,0.0020203000918318,0.0080561185480053,False
10.1016/j.micromeso.2020.110761,Methanol,1235.955,Zn(NO3)2·6H2O,2.497,9.957,Yes,25,1440.0,450.0,2.548,0.250778346891634,NO3-,0.0020203000918318,0.0080561185480053,False
10.1016/j.materresbull.2021.111372,Methanol,3460.674,Zn(NO3)2·6H2O,1.983,40.195,Yes,25,1440.0,80.0,-,0.049334494340092,NO3-,0.0005730097663056,0.0116147894889839,True
